,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_learning_rate,param_max_features,param_n_estimators,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
45,1.1840901374816895,0.01563231150309245,-10343833.36360923,-411.0242182792528,0.8,sqrt,500,0.8,"{'max_features': 'sqrt', 'subsample': 0.8, 'learning_rate': 0.8, 'n_estimators': 500}",53,-10968681.981811026,-297.5108814219527,-7990848.198266885,-386.74539394041875,-12070093.488472898,-548.8163794753867,0.005648163667522914,4.052336624139774e-07,1722325.3042586045,104.02150201257462
46,1.1521797974904378,0.015624682108561197,-9502886.767593123,-272.86075681522203,0.8,sqrt,500,0.9,"{'max_features': 'sqrt', 'subsample': 0.9, 'learning_rate': 0.8, 'n_estimators': 500}",41,-8134778.199829874,-254.6982233800627,-8351494.979881305,-222.65881083538028,-12026495.557205616,-341.2252362302231,0.008542172976485244,6.138474628870493e-06,1785317.3912726191,50.07932057123758
47,0.8652384281158447,0.015625476837158203,-8821930.386718743,-165.24904132700397,0.8,sqrt,500,1,"{'max_features': 'sqrt', 'subsample': 1, 'learning_rate': 0.8, 'n_estimators': 500}",29,-8657501.750351956,-121.57151615104334,-7566433.591568694,-125.08113434025398,-10242349.59792437,-249.09447348971457,0.006970258537592978,1.1680077279964342e-06,1098083.167048565,59.30498419679012
48,0.23959644635518393,0.015624523162841797,-9966952.537721688,-446575.29030110716,0.8,log2,100,0.8,"{'max_features': 'log2', 'subsample': 0.8, 'learning_rate': 0.8, 'n_estimators': 100}",45,-8897421.234878771,-418553.4211101119,-9865092.710088287,-486264.2461005207,-11141555.47391225,-434908.2036926888,0.007364685247597148,3.888489348959944e-06,919213.87008813,28847.641586638045
49,0.24480374654134116,0.005208651224772136,-10104314.812805861,-342580.85923393635,0.8,log2,100,0.9,"{'max_features': 'log2', 'subsample': 0.9, 'learning_rate': 0.8, 'n_estimators': 100}",47,-10840205.546390254,-367674.499013311,-8412979.292186502,-334326.30158851465,-11057549.71775799,-325741.7770999834,0.0073666523863714535,0.007366145203743986,1198349.0861485857,18086.672500422483
50,0.17708945274353027,0.010417779286702475,-12155297.596217278,-262160.0081438687,0.8,log2,100,1,"{'max_features': 'log2', 'subsample': 1, 'learning_rate': 0.8, 'n_estimators': 100}",76,-7547209.751428215,-237461.83470567752,-8221903.028584317,-283273.90308757994,-20710618.110275302,-265744.28663834854,0.00736979881054222,0.0073664824711300045,6051263.76204417,18873.644615380443
51,1.0310186545054119,0.015631755193074543,-11507505.994576205,-1574.4650729079196,0.8,log2,500,0.8,"{'max_features': 'log2', 'subsample': 0.8, 'learning_rate': 0.8, 'n_estimators': 500}",69,-10285040.8044713,-1733.7179403482453,-13236235.789984554,-1719.920247443612,-11004912.455909709,-1269.7570309319017,0.0004057677046162646,2.135440324551964e-06,1256353.963787212,215.53474153991462
52,1.0052612622578938,0.0156253178914388,-9473967.33161911,-1095.7502900366753,0.8,log2,500,0.9,"{'max_features': 'log2', 'subsample': 0.9, 'learning_rate': 0.8, 'n_estimators': 500}",39,-9738775.655747905,-692.4296723997915,-8721527.752110023,-1045.1093451510326,-9960803.36680682,-1549.7118525592016,0.007362661066840586,7.5302369339464005e-06,539331.427710299,351.81108858675924
53,0.7370332876841227,0.015630086263020832,-8052939.505558043,-1019.0811748440092,0.8,log2,500,1,"{'max_features': 'log2', 'subsample': 1, 'learning_rate': 0.8, 'n_estimators': 500}",18,-8948326.575143555,-853.0599746471486,-8100971.800349688,-753.5196920930988,-7106831.291122069,-1450.6638577917802,0.012443403850373992,3.440357974674442e-06,752739.8548637959,307.86877737983565
54,1.017997105916341,0.005205949147542317,-13225336.862919398,-75314.0766926642,0.9,auto,100,0.8,"{'max_features': 'auto', 'subsample': 0.8, 'learning_rate': 0.9, 'n_estimators': 100}",82,-13496206.88613255,-52362.90981404724,-9626977.291995768,-53691.90870110029,-16552012.987136744,-119887.41156284504,0.023907596798506167,0.007362323889478999,2832223.3893811405,31522.776903877053
55,1.0276432037353516,0.0,-10678335.357423978,-34385.81352547203,0.9,auto,100,0.9,"{'max_features': 'auto', 'subsample': 0.9, 'learning_rate': 0.9, 'n_estimators': 100}",58,-9920643.369954797,-37521.59152133031,-9631510.367802462,-37204.50904623234,-12485127.6858284,-28431.340008853444,0.02868744755088807,0.0,1282085.0307176763,4212.438048532596
56,0.9219270547231039,0.0,-11345615.056366669,-25685.415841304475,0.9,auto,100,1,"{'max_features': 'auto', 'subsample': 1, 'learning_rate': 0.9, 'n_estimators': 100}",67,-8818429.953326015,-27462.88932408464,-10026968.628016476,-22951.708653788322,-15199035.732211092,-26641.649546040448,5.159006871260796e-06,0.0,2767100.136896546,1961.8825879867877
57,5.007395664850871,0.015617926915486654,-11754500.220795145,-0.1514932792792409,0.9,auto,500,0.8,"{'max_features': 'auto', 'subsample': 0.8, 'learning_rate': 0.9, 'n_estimators': 500}",74,-12001185.395260358,-0.17273045615392907,-11084388.709199153,-0.1359611025312607,-12177185.76160621,-0.1457882791525329,0.031123857141507144,5.619579801452537e-07,478908.50703495863,0.015543629162061059
58,4.924918969472249,0.01562611262003581,-11334285.703020632,-0.019201237845881815,0.9,auto,500,0.9,"{'max_features': 'auto', 'subsample': 0.9, 'learning_rate': 0.9, 'n_estimators': 500}",66,-10358025.057131508,-0.023006461942600157,-10728286.633903801,-0.011963905770119285,-12919477.131677903,-0.022633345824926,0.048932944166315155,6.78364986828909e-06,1130217.9272056282,0.005119833043531982
59,4.430275917053223,0.01563127835591634,-10864940.914345913,-0.011617641272067087,0.9,auto,500,1,"{'max_features': 'auto', 'subsample': 1, 'learning_rate': 0.9, 'n_estimators': 500}",62,-8658130.387837082,-0.00596059420124245,-8994806.345288953,-0.011599841104652711,-14948513.068549866,-0.017292488510306098,0.006394755788141204,4.158489053074878e-06,2888629.698515475,0.00462624360162881
60,0.2708577315012614,0.015619357426961264,-10886230.059667999,-294783.75951838895,0.9,sqrt,100,0.8,"{'max_features': 'sqrt', 'subsample': 0.8, 'learning_rate': 0.9, 'n_estimators': 100}",63,-10161876.690938842,-344693.62385732983,-8389354.353862325,-259929.81664450778,-14109634.369544365,-279727.83805332927,0.007365470980221192,3.3169804818962744e-06,2389828.1730375374,36205.30653255726
61,0.2656460603078206,0.010413090387980143,-11002674.313108018,-215791.39992478583,0.9,sqrt,100,0.9,"{'max_features': 'sqrt', 'subsample': 0.9, 'learning_rate': 0.9, 'n_estimators': 100}",65,-12654826.063868256,-219368.4714635191,-7325352.775805986,-185520.0784670762,-13022882.682980862,-242485.64984376222,4.8563054776039725e-06,0.00736316752703636,2602652.2516603754,23393.24206066058
62,0.20835057894388834,0.005208412806193034,-8461538.086130986,-191428.39853687992,0.9,sqrt,100,1,"{'max_features': 'sqrt', 'subsample': 1, 'learning_rate': 0.9, 'n_estimators': 100}",26,-8160075.895554071,-184229.46084321183,-7724105.140164192,-212925.53831923,-9501338.51453829,-177130.1964481979,0.0073690118894742355,0.007365808028955899,755960.426584331,15474.60614154691
