,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_learning_rate,param_max_features,param_n_estimators,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
53,0.7952740669250489,0.006251335144042969,-8164213.898039881,-3463.030383150047,0.8,log2,500,1,"{'n_estimators': 500, 'max_features': 'log2', 'learning_rate': 0.8, 'subsample': 1}",16,-7209480.130815284,-3158.414712878572,-8019452.043520155,-3766.7928258657735,-7898502.579617662,-2964.669677402401,-8652898.22639973,-3350.170214107878,-9040736.509846566,-4075.10448549561,0.0032823346383506757,0.007656291442518859,634062.9822554641,405.166100687412
54,1.1880253791809081,0.0,-10658175.635914821,-119163.37733317663,0.9,auto,100,0.8,"{'n_estimators': 100, 'max_features': 'auto', 'learning_rate': 0.9, 'subsample': 0.8}",60,-8597836.791178068,-104506.7776536289,-9744863.236196117,-107833.40936975706,-11043136.504232094,-106541.77903088267,-10779055.499765493,-173092.29555703915,-13125986.148202335,-103842.62505457531,0.025515387524467154,0.0,1505458.8158291162,27002.009195989176
55,1.1592546939849853,0.003925943374633789,-11865176.5518927,-77776.63810487567,0.9,auto,100,0.9,"{'n_estimators': 100, 'max_features': 'auto', 'learning_rate': 0.9, 'subsample': 0.9}",74,-8934197.231379446,-70628.0407741527,-8226781.876656606,-87662.00685267943,-7977056.909871607,-70807.48823334144,-21139052.462852124,-92767.41251672212,-13048794.278703723,-67018.24214748268,0.0161457822935053,0.006052397218760789,4987018.252940884,10371.676914093501
56,1.0630988597869873,0.006248044967651367,-12967350.343126722,-52286.01484934118,0.9,auto,100,1,"{'n_estimators': 100, 'max_features': 'auto', 'learning_rate': 0.9, 'subsample': 1}",83,-9401014.710416527,-57225.61008763491,-8533968.13549997,-43502.3123004051,-10073762.750991942,-60156.05565522637,-26321124.546719756,-53897.71363998461,-10506881.572005419,-46648.3825634549,0.021934366080293533,0.007652261060439722,6710047.225640162,6290.803520303065
57,5.7743161678314205,0.0031264305114746095,-12318367.766229821,-2.5072357153968157,0.9,auto,500,0.8,"{'n_estimators': 500, 'max_features': 'auto', 'learning_rate': 0.9, 'subsample': 0.8}",77,-8721007.89023013,-1.5237790164872542,-10569591.397483744,-2.022662902507436,-13091757.109130984,-3.865574476198843,-16304367.757881332,-2.6162286457257324,-12905114.67642293,-2.5079335360648134,0.20299312527634283,0.006252861022949218,2562413.5423899605,0.782171595563809
58,5.744200325012207,0.009375953674316406,-12533409.70608275,-0.45420257056414515,0.9,auto,500,0.9,"{'n_estimators': 500, 'max_features': 'auto', 'learning_rate': 0.9, 'subsample': 0.9}",80,-11336429.250323415,-0.6512613806580592,-11003459.799912306,-0.5854498905362011,-10622285.931272753,-0.3788797047768192,-18087615.214692395,-0.2840419013640172,-11617258.334212882,-0.37137997548562923,0.05818029278243481,0.007655436034222227,2796942.4440825935,0.13967519704232903
59,5.173806047439575,0.012502717971801757,-12900886.694984596,-0.2303973241328398,0.9,auto,500,1,"{'n_estimators': 500, 'max_features': 'auto', 'learning_rate': 0.9, 'subsample': 1}",82,-9476541.185464013,-0.2548278465016949,-8317858.111668918,-0.17358110093694065,-10110384.636668453,-0.1677391922441713,-25653778.015774373,-0.2475792399505115,-10945871.525347225,-0.30825924103088076,0.023392749373793733,0.006251359941344614,6433902.645438714,0.053119998997443754
60,0.300943660736084,0.006253671646118164,-10787905.683854576,-448840.45306014706,0.9,sqrt,100,0.8,"{'n_estimators': 100, 'max_features': 'sqrt', 'learning_rate': 0.9, 'subsample': 0.8}",62,-8495352.720020268,-452034.8299931511,-11556620.316337677,-449619.0637905377,-10632743.043650694,-514195.2433337849,-10168159.29398057,-422174.76271088846,-13086653.04528367,-406178.3654723735,0.006280069209494812,0.007659152383192816,1519152.509956339,36913.87719955785
61,0.31683874130249023,0.0062500953674316405,-9496260.984692551,-358363.29085930175,0.9,sqrt,100,0.9,"{'n_estimators': 100, 'max_features': 'sqrt', 'learning_rate': 0.9, 'subsample': 0.9}",46,-8064433.125532028,-386410.66070985986,-8466819.781166969,-357397.3390774064,-8411770.43956463,-302233.16754388495,-10692693.828039026,-394958.2270225593,-11845587.749160103,-350817.0599427982,0.026423649613015788,0.0076547722469702305,1499118.9243777804,32662.864894619794
62,0.2343918800354004,0.0031233310699462892,-10018150.931313694,-289496.5650422451,0.9,sqrt,100,1,"{'n_estimators': 100, 'max_features': 'sqrt', 'learning_rate': 0.9, 'subsample': 1}",52,-8945986.613574699,-284974.6887601365,-9113872.012180172,-285965.0579834807,-9157073.69270455,-247105.6641233606,-10023176.067186737,-330201.7994730501,-12850646.27092231,-299235.61487119755,0.009879781187080543,0.0062466621398925785,1465043.7399318723,26764.426351293594
63,1.28353910446167,0.0062481403350830075,-10970382.204645978,-1718.719628098012,0.9,sqrt,500,0.8,"{'n_estimators': 500, 'max_features': 'sqrt', 'learning_rate': 0.9, 'subsample': 0.8}",64,-8726937.272933405,-2252.5851926268415,-8100551.705626259,-1126.6731534465434,-11735284.448158238,-1490.3415731465898,-13127854.911182845,-2089.1867933523918,-13161282.68532915,-1634.8114279176941,0.023762925558662218,0.007652377938465376,2159110.0524322498,407.9153127082701
64,1.2594833850860596,0.013859748840332031,-10187146.247295266,-867.5158003130266,0.9,sqrt,500,0.9,"{'n_estimators': 500, 'max_features': 'sqrt', 'learning_rate': 0.9, 'subsample': 0.9}",56,-9554593.439673824,-833.8899206197804,-8620802.261285013,-638.2327087777991,-9342378.986561317,-828.3908307592128,-11831917.775629634,-866.3988801554208,-11586038.773326535,-1170.6666612529193,0.014747904975596662,0.007415417179341181,1282915.5811317994,171.54235109203773
65,0.9540402889251709,0.012500524520874023,-8379698.99788923,-449.2362187151527,0.9,sqrt,500,1,"{'n_estimators': 500, 'max_features': 'sqrt', 'learning_rate': 0.9, 'subsample': 1}",21,-7526038.282613247,-368.8277412518618,-9129311.114133747,-563.0788473113788,-7999010.0823841905,-465.87887573273855,-9274628.639687877,-376.36407204069883,-7969506.870627088,-472.03155723908554,0.012422721464180981,0.006250265727966471,693503.5165090638,71.45995044167279
66,0.2656386375427246,0.006250810623168945,-12381831.030730214,-630738.0551079338,0.9,log2,100,0.8,"{'n_estimators': 100, 'max_features': 'log2', 'learning_rate': 0.9, 'subsample': 0.8}",78,-12650848.270608043,-602637.4524004259,-6656727.636070346,-619965.8913531476,-10215146.457973665,-627251.4160372112,-8746790.621097418,-648168.3001706277,-23639642.16790159,-655667.2155782571,5.6929644033384135e-06,0.00765564825313748,5958112.647015025,19199.565209635934
67,0.2625129699707031,0.0,-11545202.313723998,-482616.88335648534,0.9,log2,100,0.9,"{'n_estimators': 100, 'max_features': 'log2', 'learning_rate': 0.9, 'subsample': 0.9}",71,-15213896.71110228,-431050.6009616267,-11528850.233861215,-558169.8905218841,-10717224.31514331,-463636.18048791843,-10601661.23727899,-469279.44663984136,-9664379.071234202,-490948.298171156,0.0062504057615277815,0.0,1927324.5378209222,42367.21643943705
68,0.19688138961791993,0.003126382827758789,-9820820.06630696,-397224.056453671,0.9,log2,100,1,"{'n_estimators': 100, 'max_features': 'log2', 'learning_rate': 0.9, 'subsample': 1}",49,-6951059.643450783,-384376.32797717536,-11722019.54321991,-374452.9376029678,-10966670.350082355,-425591.62012487254,-7512478.914217931,-370613.64746186556,-11951871.88056382,-431085.74910147383,0.007655007881659413,0.006252765655517578,2146293.45234565,25857.4350817853
69,1.1239808559417725,0.009377193450927735,-10505343.812246012,-5353.534679548663,0.9,log2,500,0.8,"{'n_estimators': 500, 'max_features': 'log2', 'learning_rate': 0.9, 'subsample': 0.8}",58,-9879108.70157824,-4981.1666424234445,-8545627.696509978,-6005.592361160848,-11778669.636151528,-5527.870779571391,-11097160.170443218,-5414.380394154202,-11226152.856547099,-4838.66322043343,0.009563205989492186,0.007656447045209819,1159640.3409772632,415.4575962454863
70,1.0311471939086914,0.009374475479125977,-10349316.571631832,-2712.4931269630183,0.9,log2,500,0.9,"{'n_estimators': 500, 'max_features': 'log2', 'learning_rate': 0.9, 'subsample': 0.9}",57,-8480233.213185456,-2899.4580652013474,-11726943.121130118,-2424.507312475933,-8771795.452473106,-2788.3374218114463,-12694076.572980411,-2154.7028941660883,-10073534.498390066,-3295.4599411602753,0.0930028270104394,0.0076542280802434975,1640357.010406043,393.6049605368967
71,0.8055449485778808,0.009374332427978516,-9746509.79226322,-2280.3030333740785,0.9,log2,500,1,"{'n_estimators': 500, 'max_features': 'log2', 'learning_rate': 0.9, 'subsample': 1}",48,-7381505.561882639,-1733.4684395307609,-8988313.131960219,-2420.45546267259,-8920766.090139735,-2402.7520570683373,-12862596.226839505,-2540.1906284257125,-10579367.950494003,-2304.6485791729915,0.006176398145864419,0.007654113248997627,1857611.758494825,283.4779735809139
72,1.1744499206542969,0.0031233310699462892,-14881144.38032011,-134060.4903974565,1,auto,100,0.8,"{'n_estimators': 100, 'max_features': 'auto', 'learning_rate': 1, 'subsample': 0.8}",88,-9176112.54682634,-105761.22991945557,-9999687.714601493,-156090.31985517102,-20485828.723322693,-144704.7337909422,-17682005.82353766,-137076.01668883697,-17062087.093312364,-126670.15173287682,0.005378443733103758,0.0062466621398925785,4480844.338439375,17106.55986075917
73,1.1762134552001953,0.006251144409179688,-14766001.275399927,-60415.49276538779,1,auto,100,0.9,"{'n_estimators': 100, 'max_features': 'auto', 'learning_rate': 1, 'subsample': 0.9}",87,-12994725.584002709,-62465.416999885674,-11511656.491367362,-69867.00248854133,-13321777.34817254,-48658.88757593132,-26132926.070321616,-53661.982101395006,-9868920.883135404,-67424.17466118564,0.02079650076134845,0.007656057079229855,5813816.921128113,8080.625213434306
74,1.0693653583526612,0.009376430511474609,-12975728.261386273,-38868.28942578217,1,auto,100,1,"{'n_estimators': 100, 'max_features': 'auto', 'learning_rate': 1, 'subsample': 1}",84,-9891679.923074234,-43062.29210011465,-9572190.494370151,-39618.288553159546,-10334174.486773439,-44433.56101654168,-25199374.44125445,-32573.12004548654,-9881221.961459093,-34654.185413608415,0.011269467337339002,0.007655825188372574,6116644.913669854,4615.457402128642
75,5.886938571929932,0.012502956390380859,-19305848.29159988,-3.0683656811802993,1,auto,500,0.8,"{'n_estimators': 500, 'max_features': 'auto', 'learning_rate': 1, 'subsample': 0.8}",90,-9759962.442910558,-3.206450301166262,-18749466.789335355,-2.0168763836215735,-12147821.482192237,-4.650999691272435,-28093952.948133066,-3.08893249190851,-27778037.79542818,-2.378569537932716,0.02610959348643707,0.0062514794472683785,7637795.797995996,0.906164359043137
76,5.759521484375,0.008209514617919921,-15145233.817787452,-0.2772267271286983,1,auto,500,0.9,"{'n_estimators': 500, 'max_features': 'auto', 'learning_rate': 1, 'subsample': 0.9}",89,-10599661.438840775,-0.29251532661355567,-11349236.841839366,-0.3959101827331255,-14264210.146798091,-0.3116542543470531,-27806231.60497354,-0.1576994958799208,-11706829.05648548,-0.2283543760698365,0.07727295254075292,0.007033117648406955,6449364.562066074,0.08022471470414382
77,5.204256343841553,0.006252193450927734,-13486633.87622847,-0.07169636483991448,1,auto,500,1,"{'n_estimators': 500, 'max_features': 'auto', 'learning_rate': 1, 'subsample': 1}",86,-10248616.966786575,-0.08008504465225019,-8438244.099302836,-0.04816554038375079,-10388679.320392106,-0.09495803490721025,-26979052.896242153,-0.04469885006841957,-11378576.09841868,-0.0905743541879416,0.08555644769925631,0.00765734239994041,6812600.001201267,0.021215179605941194
78,0.30313868522644044,0.003126668930053711,-11346002.895369599,-442194.27086292347,1,sqrt,100,0.8,"{'n_estimators': 100, 'max_features': 'sqrt', 'learning_rate': 1, 'subsample': 0.8}",68,-11055097.249903625,-421129.6851414677,-9490358.373584047,-487964.1115132635,-12658493.91891315,-424588.1137432132,-11831345.021059614,-444000.5180671085,-11694719.913387565,-433288.92584956443,0.007656622816895013,0.006253337860107422,1059040.6895208275,24212.14386239924
79,0.29724555015563964,0.0,-9340846.66463882,-303341.98367962346,1,sqrt,100,0.9,"{'n_estimators': 100, 'max_features': 'sqrt', 'learning_rate': 1, 'subsample': 0.9}",43,-7259276.562812695,-293042.1192420483,-7658689.864258898,-297388.7273491188,-8706196.455194624,-331054.6014278799,-12157773.93645041,-285605.3979591463,-10922296.504477464,-309619.0724199238,0.0007075331284649259,0.0,1897441.9268494076,15896.578039965303
80,0.23438553810119628,0.0031251907348632812,-10663790.058162404,-246662.48994885516,1,sqrt,100,1,"{'n_estimators': 100, 'max_features': 'sqrt', 'learning_rate': 1, 'subsample': 1}",61,-7628663.449877206,-240037.64520024962,-9929807.139637424,-273764.8176234074,-6102583.152020543,-214316.16869768183,-14004140.235092862,-277475.84441572527,-15653756.314183988,-227717.97380721182,0.009882646148494902,0.0062503814697265625,3650014.669406052,25032.246152305244
81,1.3102728843688964,0.009375476837158203,-12554482.276317246,-1410.4443708282092,1,sqrt,500,0.8,"{'n_estimators': 500, 'max_features': 'sqrt', 'learning_rate': 1, 'subsample': 0.8}",81,-12290834.818222966,-1629.7694095098552,-10537014.868073417,-929.2514395051129,-12813323.331975954,-1550.6384887359256,-11123246.277764287,-1731.7253812644515,-16007992.085549608,-1210.8371351257006,0.010175775236112296,0.007655045712288804,1906926.841994637,297.445469508504
82,1.2708096027374267,0.006250572204589844,-11108529.998075046,-499.9303221899307,1,sqrt,500,0.9,"{'n_estimators': 500, 'max_features': 'sqrt', 'learning_rate': 1, 'subsample': 0.9}",65,-8176383.639267436,-432.32834753377233,-11858527.76872314,-433.72276473316975,-11044755.087765438,-579.5596910207325,-10947852.729963914,-406.3397691408814,-13515130.764655309,-647.7010385210972,0.015691392817270944,0.00765535796756648,1730987.613983601,95.80154513080365
83,0.957886028289795,0.012505006790161134,-11423095.441339908,-359.0800015011217,1,sqrt,500,1,"{'n_estimators': 500, 'max_features': 'sqrt', 'learning_rate': 1, 'subsample': 1}",70,-11212790.791353727,-391.8406598672591,-6114816.838527081,-232.14797351964313,-9241358.693880944,-334.4573786648361,-12571053.806401586,-581.9397390917097,-17975457.07653621,-255.01425636216084,0.007488406152880727,0.006252504106702469,3930223.312037283,125.12986531574667
84,0.26526594161987305,0.00625157356262207,-12466156.826861976,-646689.9028948925,1,log2,100,0.8,"{'n_estimators': 100, 'max_features': 'log2', 'learning_rate': 1, 'subsample': 0.8}",79,-10471259.543230046,-595553.1269110335,-10582216.43963343,-684684.9057733789,-13797905.531351658,-618262.5577236972,-13575094.809256645,-667748.9212820448,-13904307.810838103,-667200.0027843078,0.009911199255119482,0.007656583015677774,1587477.424613774,33855.13405126633
85,0.25698366165161135,0.006249904632568359,-10798018.215838034,-471251.6506624486,1,log2,100,0.9,"{'n_estimators': 100, 'max_features': 'log2', 'learning_rate': 1, 'subsample': 0.9}",63,-10825814.02173503,-455993.35563721275,-8782295.07803847,-430241.8026656051,-10490115.823008012,-430117.90847305476,-9881043.12453984,-495616.92448814114,-14010823.031868817,-544288.2620482292,0.007730277862795597,0.007654538682555164,1750524.1707881878,43668.343494168366
86,0.20001020431518554,0.0031262874603271485,-9595143.909557179,-382609.32209285226,1,log2,100,1,"{'n_estimators': 100, 'max_features': 'log2', 'learning_rate': 1, 'subsample': 1}",47,-7862221.2640100885,-356188.1536642665,-9010609.510996742,-383684.74387308327,-9983112.514688978,-368162.5415454643,-7779567.649988859,-407343.83849200234,-13340208.60810122,-397667.3328894451,0.006253197349698389,0.006252574920654297,2040443.4688423553,18689.484380108563
87,1.1380022525787354,0.004841327667236328,-13252734.319789303,-4859.414669388423,1,log2,500,0.8,"{'n_estimators': 500, 'max_features': 'log2', 'learning_rate': 1, 'subsample': 0.8}",85,-11266351.725198567,-4400.559516130779,-10044332.915659878,-5024.804300309606,-12437379.818939768,-6068.930633216077,-18100451.106207937,-3518.4971502227568,-14415156.032940364,-5284.281747062898,0.007543603404178882,0.006332968605665728,2819785.120348653,857.8347714260984
88,1.0915215492248536,0.009376621246337891,-11741824.6453432,-2389.7815682201563,1,log2,500,0.9,"{'n_estimators': 500, 'max_features': 'log2', 'learning_rate': 1, 'subsample': 0.9}",73,-11236291.831277743,-2045.0242648191104,-9396262.99427635,-2125.4196900889315,-11418568.04857635,-2414.764867176118,-15071749.210053587,-2497.858769826834,-11586251.14253196,-2865.840249189788,0.012062550754458846,0.007655980912801417,1842515.5865741975,292.46590068513234
89,0.7742444515228272,0.0031255245208740234,-10114580.00386474,-1599.6320204323529,1,log2,500,1,"{'n_estimators': 500, 'max_features': 'log2', 'learning_rate': 1, 'subsample': 1}",55,-8766306.205876116,-1489.6303336344909,-8937690.53982703,-1256.8617522046263,-10976214.901977729,-1097.372655779059,-10268626.956458418,-2615.332453934568,-11624061.415184405,-1538.9629066090201,0.09308552292756753,0.006251049041748047,1117818.4411857612,532.3879054317274
